UF;nom_mun;Ano;transferencia;VL_CONSOLIDADO;cod_ibge;Código SIAFI
MG;Ewbank da Câmara;2025;FUNDEB - ICMS;2855939,52;3125002;4499
MG;Ewbank da Câmara;2025;FUNDEB - IPI-EXP;36460,43;3125002;4499
MG;Ewbank da Câmara;2025;FUNDEB - IPVA;415944,28;3125002;4499
MG;Ewbank da Câmara;2025;FUNDEB - ITCMD;71958,74;3125002;4499
MG;Ewbank da Câmara;2025;FUNDEB - ITR;10334,07;3125002;4499
MG;Extrema;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-65749,5;3125101;4501
MG;Extrema;2025;AJUSTE FUNDEB - FPE;-209,23;3125101;4501
MG;Extrema;2025;AJUSTE FUNDEB - FPM;-627,2;3125101;4501
MG;Extrema;2025;AJUSTE FUNDEB - ICME;-2041,55;3125101;4501
MG;Extrema;2025;AJUSTE FUNDEB - IPIE;-19,46;3125101;4501
MG;Extrema;2025;AJUSTE FUNDEB - IPVA;-313,69;3125101;4501
MG;Extrema;2025;AJUSTE FUNDEB - ITCMD;-52,88;3125101;4501
MG;Extrema;2025;AJUSTE FUNDEB - ITR;-6,88;3125101;4501
MG;Extrema;2025;FUNDEB - COUN VAAR;296968,04;3125101;4501
MG;Extrema;2025;FUNDEB - FPE;5936811,07;3125101;4501
MG;Extrema;2025;FUNDEB - FPM;18289570,2;3125101;4501
MG;Extrema;2025;FUNDEB - FUNDEB - FTI;570812,15;3125101;4501
MG;Extrema;2025;FUNDEB - ICMS;57728940,63;3125101;4501
MG;Extrema;2025;FUNDEB - IPI-EXP;738166,79;3125101;4501
MG;Extrema;2025;FUNDEB - IPVA;8420472,91;3125101;4501
MG;Extrema;2025;FUNDEB - ITCMD;1455595,74;3125101;4501
MG;Extrema;2025;FUNDEB - ITR;208921,49;3125101;4501
MG;Fama;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-6098,63;3125200;4503
MG;Fama;2025;AJUSTE FUNDEB - FPE;-5,08;3125200;4503
MG;Fama;2025;AJUSTE FUNDEB - FPM;-15,4;3125200;4503
MG;Fama;2025;AJUSTE FUNDEB - ICME;-49,79;3125200;4503
MG;Fama;2025;AJUSTE FUNDEB - IPIE;-0,42;3125200;4503
MG;Fama;2025;AJUSTE FUNDEB - IPVA;-7,66;3125200;4503
MG;Fama;2025;AJUSTE FUNDEB - ITCMD;-1,26;3125200;4503
MG;Fama;2025;AJUSTE FUNDEB - ITR;-0,17;3125200;4503
MG;Fama;2025;FUNDEB - COUN VAAR;67142,34;3125200;4503
MG;Fama;2025;FUNDEB - FPE;124567,39;3125200;4503
MG;Fama;2025;FUNDEB - FPM;383755,53;3125200;4503
MG;Fama;2025;FUNDEB - FUNDEB - FTI;71942,9;3125200;4503
MG;Fama;2025;FUNDEB - ICMS;1214381,9;3125200;4503
MG;Fama;2025;FUNDEB - IPI-EXP;15488,36;3125200;4503
MG;Fama;2025;FUNDEB - IPVA;176692,12;3125200;4503
MG;Fama;2025;FUNDEB - ITCMD;30566,38;3125200;4503
MG;Fama;2025;FUNDEB - ITR;4389,5;3125200;4503
MG;Faria Lemos;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-1296,32;3125309;4505
MG;Faria Lemos;2025;AJUSTE FUNDEB - FPE;-8,04;3125309;4505
MG;Faria Lemos;2025;AJUSTE FUNDEB - FPM;-24,02;3125309;4505
MG;Faria Lemos;2025;AJUSTE FUNDEB - ICME;-78,09;3125309;4505
MG;Faria Lemos;2025;AJUSTE FUNDEB - IPIE;-0,73;3125309;4505
MG;Faria Lemos;2025;AJUSTE FUNDEB - IPVA;-11,97;3125309;4505
MG;Faria Lemos;2025;AJUSTE FUNDEB - ITCMD;-2,02;3125309;4505
MG;Faria Lemos;2025;AJUSTE FUNDEB - ITR;-0,24;3125309;4505
MG;Faria Lemos;2025;FUNDEB - COUN VAAR;16075,45;3125309;4505
MG;Faria Lemos;2025;FUNDEB - FPE;212605,35;3125309;4505
MG;Faria Lemos;2025;FUNDEB - FPM;654974,53;3125309;4505
MG;Faria Lemos;2025;FUNDEB - FUNDEB - FTI;141737,42;3125309;4505
MG;Faria Lemos;2025;FUNDEB - ICMS;2071640,03;3125309;4505
MG;Faria Lemos;2025;FUNDEB - IPI-EXP;26434,77;3125309;4505
MG;Faria Lemos;2025;FUNDEB - IPVA;301569,63;3125309;4505
MG;Faria Lemos;2025;FUNDEB - ITCMD;52170,15;3125309;4505
MG;Faria Lemos;2025;FUNDEB - ITR;7492,06;3125309;4505
MG;Felício dos Santos;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-1604,1;3125408;4507
MG;Felício dos Santos;2025;AJUSTE FUNDEB - FPE;-12,98;3125408;4507
MG;Felício dos Santos;2025;AJUSTE FUNDEB - FPM;-38,86;3125408;4507
MG;Felício dos Santos;2025;AJUSTE FUNDEB - ICME;-126,43;3125408;4507
MG;Felício dos Santos;2025;AJUSTE FUNDEB - IPIE;-1,16;3125408;4507
MG;Felício dos Santos;2025;AJUSTE FUNDEB - IPVA;-19,5;3125408;4507
MG;Felício dos Santos;2025;AJUSTE FUNDEB - ITCMD;-3,26;3125408;4507
MG;Felício dos Santos;2025;AJUSTE FUNDEB - ITR;-0,43;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - COUN VAAR;10003,66;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - FPE;305083,87;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - FPM;939873,79;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - FUNDEB - FTI;142044,69;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - ICMS;2978578,16;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - IPI-EXP;37933,31;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - IPVA;432790,24;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - ITCMD;74955,06;3125408;4507
MG;Felício dos Santos;2025;FUNDEB - ITR;10772,83;3125408;4507
MG;Felisburgo;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-13468,19;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;31386,45;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - FPE;-17,3;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - FPM;-51,97;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - ICME;-169,06;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - IPIE;-1,62;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - IPVA;-26,04;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - ITCMD;-4,43;3125606;4511
MG;Felisburgo;2025;AJUSTE FUNDEB - ITR;-0,56;3125606;4511
MG;Felisburgo;2025;FUNDEB - COUN VAAR;215476,34;3125606;4511
MG;Felisburgo;2025;FUNDEB - COUN VAAT;465708,73;3125606;4511
MG;Felisburgo;2025;FUNDEB - FPE;431670,44;3125606;4511
MG;Felisburgo;2025;FUNDEB - FPM;1329849,7;3125606;4511
MG;Felisburgo;2025;FUNDEB - ICMS;4210807,29;3125606;4511
MG;Felisburgo;2025;FUNDEB - IPI-EXP;53672,71;3125606;4511
MG;Felisburgo;2025;FUNDEB - IPVA;612360,03;3125606;4511
MG;Felisburgo;2025;FUNDEB - ITCMD;106045,04;3125606;4511
MG;Felisburgo;2025;FUNDEB - ITR;15240,22;3125606;4511
MG;Felixlândia;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-4042,35;3125705;4513
MG;Felixlândia;2025;AJUSTE FUNDEB - FPE;-31,36;3125705;4513
MG;Felixlândia;2025;AJUSTE FUNDEB - FPM;-94,04;3125705;4513
MG;Felixlândia;2025;AJUSTE FUNDEB - ICME;-305,92;3125705;4513
MG;Felixlândia;2025;AJUSTE FUNDEB - IPIE;-2,92;3125705;4513
MG;Felixlândia;2025;AJUSTE FUNDEB - IPVA;-47,14;3125705;4513
MG;Felixlândia;2025;AJUSTE FUNDEB - ITCMD;-7,97;3125705;4513
MG;Felixlândia;2025;AJUSTE FUNDEB - ITR;-1;3125705;4513
MG;Felixlândia;2025;FUNDEB - COUN VAAR;25206,94;3125705;4513
MG;Felixlândia;2025;FUNDEB - FPE;679243,52;3125705;4513
MG;Felixlândia;2025;FUNDEB - FPM;2092549,68;3125705;4513
MG;Felixlândia;2025;FUNDEB - FUNDEB - FTI;70545,91;3125705;4513
MG;Felixlândia;2025;FUNDEB - ICMS;6640972,74;3125705;4513
MG;Felixlândia;2025;FUNDEB - IPI-EXP;84455,29;3125705;4513
MG;Felixlândia;2025;FUNDEB - IPVA;963610,49;3125705;4513
MG;Felixlândia;2025;FUNDEB - ITCMD;166962,75;3125705;4513
MG;Felixlândia;2025;FUNDEB - ITR;24004,27;3125705;4513
MG;Fernandes Tourinho;2025;AJUSTE FUNDEB - FPE;-5,01;3125804;4515
MG;Fernandes Tourinho;2025;AJUSTE FUNDEB - FPM;-14,93;3125804;4515
MG;Fernandes Tourinho;2025;AJUSTE FUNDEB - ICME;-48,65;3125804;4515
MG;Fernandes Tourinho;2025;AJUSTE FUNDEB - IPIE;-0,47;3125804;4515
MG;Fernandes Tourinho;2025;AJUSTE FUNDEB - IPVA;-7,54;3125804;4515
MG;Fernandes Tourinho;2025;AJUSTE FUNDEB - ITCMD;-1,23;3125804;4515
MG;Fernandes Tourinho;2025;AJUSTE FUNDEB - ITR;-0,18;3125804;4515
MG;Fernandes Tourinho;2025;FUNDEB - FPE;130024,26;3125804;4515
MG;Fernandes Tourinho;2025;FUNDEB - FPM;400566,43;3125804;4515
MG;Fernandes Tourinho;2025;FUNDEB - ICMS;1270922,18;3125804;4515
MG;Fernandes Tourinho;2025;FUNDEB - IPI-EXP;16166,85;3125804;4515
MG;Fernandes Tourinho;2025;FUNDEB - IPVA;184436,06;3125804;4515
MG;Fernandes Tourinho;2025;FUNDEB - ITCMD;31913,15;3125804;4515
MG;Fernandes Tourinho;2025;FUNDEB - ITR;4583,65;3125804;4515
MG;Ferros;2025;AJUSTE FUNDEB - FPE;-11,51;3125903;4517
MG;Ferros;2025;AJUSTE FUNDEB - FPM;-34,43;3125903;4517
MG;Ferros;2025;AJUSTE FUNDEB - ICME;-111,97;3125903;4517
MG;Ferros;2025;AJUSTE FUNDEB - IPIE;-1,03;3125903;4517
MG;Ferros;2025;AJUSTE FUNDEB - IPVA;-17,19;3125903;4517
MG;Ferros;2025;AJUSTE FUNDEB - ITCMD;-2,93;3125903;4517
MG;Ferros;2025;AJUSTE FUNDEB - ITR;-0,39;3125903;4517
MG;Ferros;2025;FUNDEB - FPE;305127,35;3125903;4517
MG;Ferros;2025;FUNDEB - FPM;940007,67;3125903;4517
MG;Ferros;2025;FUNDEB - FUNDEB - FTI;119388,96;3125903;4517
MG;Ferros;2025;FUNDEB - ICMS;2978143,75;3125903;4517
MG;Ferros;2025;FUNDEB - IPI-EXP;37938,64;3125903;4517
MG;Ferros;2025;FUNDEB - IPVA;432810,26;3125903;4517
MG;Ferros;2025;FUNDEB - ITCMD;74879,91;3125903;4517
MG;Ferros;2025;FUNDEB - ITR;10753,95;3125903;4517
MG;Fervedouro;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;39612,86;3125952;2683
MG;Fervedouro;2025;AJUSTE FUNDEB - FPE;-24,99;3125952;2683
MG;Fervedouro;2025;AJUSTE FUNDEB - FPM;-75,11;3125952;2683
MG;Fervedouro;2025;AJUSTE FUNDEB - ICME;-244,16;3125952;2683
MG;Fervedouro;2025;AJUSTE FUNDEB - IPIE;-2,39;3125952;2683
MG;Fervedouro;2025;AJUSTE FUNDEB - IPVA;-37,46;3125952;2683
MG;Fervedouro;2025;AJUSTE FUNDEB - ITCMD;-6,35;3125952;2683
MG;Fervedouro;2025;AJUSTE FUNDEB - ITR;-0,8;3125952;2683
MG;Fervedouro;2025;FUNDEB - COUN VAAT;366392,08;3125952;2683
MG;Fervedouro;2025;FUNDEB - FPE;587255,54;3125952;2683
MG;Fervedouro;2025;FUNDEB - FPM;1809161,71;3125952;2683
MG;Fervedouro;2025;FUNDEB - FUNDEB - FTI;247549,13;3125952;2683
MG;Fervedouro;2025;FUNDEB - ICMS;5711179,45;3125952;2683
MG;Fervedouro;2025;FUNDEB - IPI-EXP;73017,77;3125952;2683
MG;Fervedouro;2025;FUNDEB - IPVA;832975,81;3125952;2683
MG;Fervedouro;2025;FUNDEB - ITCMD;144071,4;3125952;2683
MG;Fervedouro;2025;FUNDEB - ITR;20686,78;3125952;2683
MG;Florestal;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-12970,51;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;30602,1;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - FPE;-16,82;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - FPM;-50,48;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - ICME;-164,26;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - IPIE;-1,56;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - IPVA;-25,29;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - ITCMD;-4,28;3126000;4519
MG;Florestal;2025;AJUSTE FUNDEB - ITR;-0,52;3126000;4519
MG;Florestal;2025;FUNDEB - COUN VAAR;207514,16;3126000;4519
MG;Florestal;2025;FUNDEB - COUN VAAT;191182,85;3126000;4519
MG;Florestal;2025;FUNDEB - FPE;444463,99;3126000;4519
MG;Florestal;2025;FUNDEB - FPM;1369262,96;3126000;4519
MG;Florestal;2025;FUNDEB - FUNDEB - FTI;50360,38;3126000;4519
MG;Florestal;2025;FUNDEB - ICMS;4332943,69;3126000;4519
MG;Florestal;2025;FUNDEB - IPI-EXP;55263,44;3126000;4519
MG;Florestal;2025;FUNDEB - IPVA;630468,23;3126000;4519
MG;Florestal;2025;FUNDEB - ITCMD;109104,36;3126000;4519
MG;Florestal;2025;FUNDEB - ITR;15671,95;3126000;4519
MG;Formiga;2025;AJUSTE FUNDEB - FPE;-117,94;3126109;4521
MG;Formiga;2025;AJUSTE FUNDEB - FPM;-353,71;3126109;4521
MG;Formiga;2025;AJUSTE FUNDEB - ICME;-1150,83;3126109;4521
MG;Formiga;2025;AJUSTE FUNDEB - IPIE;-11,01;3126109;4521
MG;Formiga;2025;AJUSTE FUNDEB - IPVA;-177,15;3126109;4521
MG;Formiga;2025;AJUSTE FUNDEB - ITCMD;-29,76;3126109;4521
MG;Formiga;2025;AJUSTE FUNDEB - ITR;-3,88;3126109;4521
MG;Formiga;2025;FUNDEB - FPE;2864802,48;3126109;4521
MG;Formiga;2025;FUNDEB - FPM;8825614,45;3126109;4521
MG;Formiga;2025;FUNDEB - FUNDEB - FTI;381846,95;3126109;4521
MG;Formiga;2025;FUNDEB - ICMS;27963531,54;3126109;4521
MG;Formiga;2025;FUNDEB - IPI-EXP;356201,7;3126109;4521
MG;Formiga;2025;FUNDEB - IPVA;4063751,38;3126109;4521
MG;Formiga;2025;FUNDEB - ITCMD;703346,26;3126109;4521
MG;Formiga;2025;FUNDEB - ITR;101040,81;3126109;4521
MG;Formoso;2025;AJUSTE FUNDEB - FPE;-18,16;3126208;4523
MG;Formoso;2025;AJUSTE FUNDEB - FPM;-54,36;3126208;4523
MG;Formoso;2025;AJUSTE FUNDEB - ICME;-177,19;3126208;4523
MG;Formoso;2025;AJUSTE FUNDEB - IPIE;-1,68;3126208;4523
MG;Formoso;2025;AJUSTE FUNDEB - IPVA;-27,17;3126208;4523
MG;Formoso;2025;AJUSTE FUNDEB - ITCMD;-4,58;3126208;4523
MG;Formoso;2025;AJUSTE FUNDEB - ITR;-0,6;3126208;4523
MG;Formoso;2025;FUNDEB - FPE;473729,48;3126208;4523
MG;Formoso;2025;FUNDEB - FPM;1459421,41;3126208;4523
MG;Formoso;2025;FUNDEB - FUNDEB - FTI;131253,43;3126208;4523
MG;Formoso;2025;FUNDEB - ICMS;4622201,15;3126208;4523
MG;Formoso;2025;FUNDEB - IPI-EXP;58902,23;3126208;4523
MG;Formoso;2025;FUNDEB - IPVA;671963,58;3126208;4523
MG;Formoso;2025;FUNDEB - ITCMD;116252;3126208;4523
MG;Formoso;2025;FUNDEB - ITR;16695,27;3126208;4523
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-8023,54;3126307;4525
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - FPE;-6,36;3126307;4525
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - FPM;-18,93;3126307;4525
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - ICME;-61,67;3126307;4525
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - IPIE;-0,63;3126307;4525
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - IPVA;-9,47;3126307;4525
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - ITCMD;-1,61;3126307;4525
MG;Fortaleza de Minas;2025;AJUSTE FUNDEB - ITR;-0,21;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - COUN VAAR;118574,41;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - FPE;129177,96;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - FPM;397959,38;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - ICMS;1263957,28;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - IPI-EXP;16061,59;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - IPVA;183265,57;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - ITCMD;31767,17;3126307;4525
MG;Fortaleza de Minas;2025;FUNDEB - ITR;4568,52;3126307;4525
MG;Fortuna de Minas;2025;AJUSTE FUNDEB - FPE;-11,03;3126406;4527
MG;Fortuna de Minas;2025;AJUSTE FUNDEB - FPM;-33,25;3126406;4527
MG;Fortuna de Minas;2025;AJUSTE FUNDEB - ICME;-108,3;3126406;4527
MG;Fortuna de Minas;2025;AJUSTE FUNDEB - IPIE;-1,05;3126406;4527
MG;Fortuna de Minas;2025;AJUSTE FUNDEB - IPVA;-16,66;3126406;4527
MG;Fortuna de Minas;2025;AJUSTE FUNDEB - ITCMD;-2,74;3126406;4527
MG;Fortuna de Minas;2025;AJUSTE FUNDEB - ITR;-0,32;3126406;4527
MG;Fortuna de Minas;2025;FUNDEB - FPE;260081,55;3126406;4527
MG;Fortuna de Minas;2025;FUNDEB - FPM;801234,96;3126406;4527
MG;Fortuna de Minas;2025;FUNDEB - ICMS;2540812,78;3126406;4527
MG;Fortuna de Minas;2025;FUNDEB - IPI-EXP;32337,82;3126406;4527
MG;Fortuna de Minas;2025;FUNDEB - IPVA;368931,91;3126406;4527
MG;Fortuna de Minas;2025;FUNDEB - ITCMD;63860,67;3126406;4527
MG;Fortuna de Minas;2025;FUNDEB - ITR;9174,71;3126406;4527
MG;Francisco Badaró;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-5505,47;3126505;4529
MG;Francisco Badaró;2025;AJUSTE FUNDEB - FPE;-8,01;3126505;4529
MG;Francisco Badaró;2025;AJUSTE FUNDEB - FPM;-23,93;3126505;4529
MG;Francisco Badaró;2025;AJUSTE FUNDEB - ICME;-77,7;3126505;4529
MG;Francisco Badaró;2025;AJUSTE FUNDEB - IPIE;-0,73;3126505;4529
MG;Francisco Badaró;2025;AJUSTE FUNDEB - IPVA;-12,05;3126505;4529
MG;Francisco Badaró;2025;AJUSTE FUNDEB - ITCMD;-2,05;3126505;4529
MG;Francisco Badaró;2025;AJUSTE FUNDEB - ITR;-0,28;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - COUN VAAR;88081,55;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - FPE;194318,57;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - FPM;598638,44;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - FUNDEB - FTI;77782,82;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - ICMS;1899512,32;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - IPI-EXP;24161,04;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - IPVA;275639,75;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - ITCMD;47701,44;3126505;4529
MG;Francisco Badaró;2025;FUNDEB - ITR;6852,06;3126505;4529
MG;Francisco Dumont;2025;AJUSTE FUNDEB - FPE;-11,07;3126604;4531
MG;Francisco Dumont;2025;AJUSTE FUNDEB - FPM;-33,28;3126604;4531
MG;Francisco Dumont;2025;AJUSTE FUNDEB - ICME;-108,31;3126604;4531
MG;Francisco Dumont;2025;AJUSTE FUNDEB - IPIE;-0,99;3126604;4531
MG;Francisco Dumont;2025;AJUSTE FUNDEB - IPVA;-16,69;3126604;4531
MG;Francisco Dumont;2025;AJUSTE FUNDEB - ITCMD;-2,76;3126604;4531
MG;Francisco Dumont;2025;AJUSTE FUNDEB - ITR;-0,39;3126604;4531
MG;Francisco Dumont;2025;FUNDEB - FPE;295937,12;3126604;4531
MG;Francisco Dumont;2025;FUNDEB - FPM;911695,29;3126604;4531
MG;Francisco Dumont;2025;FUNDEB - ICMS;2888499,42;3126604;4531
MG;Francisco Dumont;2025;FUNDEB - IPI-EXP;36795,97;3126604;4531
MG;Francisco Dumont;2025;FUNDEB - IPVA;419745,96;3126604;4531
MG;Francisco Dumont;2025;FUNDEB - ITCMD;72565,81;3126604;4531
MG;Francisco Dumont;2025;FUNDEB - ITR;10416,04;3126604;4531
MG;Francisco Sá;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-27993,14;3126703;4533
MG;Francisco Sá;2025;AJUSTE FUNDEB - FPE;-42,36;3126703;4533
MG;Francisco Sá;2025;AJUSTE FUNDEB - FPM;-126,97;3126703;4533
MG;Francisco Sá;2025;AJUSTE FUNDEB - ICME;-413,18;3126703;4533
MG;Francisco Sá;2025;AJUSTE FUNDEB - IPIE;-3,94;3126703;4533
MG;Francisco Sá;2025;AJUSTE FUNDEB - IPVA;-63,34;3126703;4533
MG;Francisco Sá;2025;AJUSTE FUNDEB - ITCMD;-10,7;3126703;4533
MG;Francisco Sá;2025;AJUSTE FUNDEB - ITR;-1,42;3126703;4533
MG;Francisco Sá;2025;FUNDEB - COUN VAAR;387035,42;3126703;4533
MG;Francisco Sá;2025;FUNDEB - FPE;969117,86;3126703;4533
MG;Francisco Sá;2025;FUNDEB - FPM;2985567,32;3126703;4533
MG;Francisco Sá;2025;FUNDEB - FUNDEB - FTI;156581,08;3126703;4533
MG;Francisco Sá;2025;FUNDEB - ICMS;9452588,62;3126703;4533
MG;Francisco Sá;2025;FUNDEB - IPI-EXP;120497,46;3126703;4533
MG;Francisco Sá;2025;FUNDEB - IPVA;1374764,8;3126703;4533
MG;Francisco Sá;2025;FUNDEB - ITCMD;238057,8;3126703;4533
MG;Francisco Sá;2025;FUNDEB - ITR;34210,66;3126703;4533
MG;Franciscópolis;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-14947,18;3126752;608
MG;Franciscópolis;2025;AJUSTE FUNDEB - FPE;-8,63;3126752;608
MG;Franciscópolis;2025;AJUSTE FUNDEB - FPM;-25,92;3126752;608
MG;Franciscópolis;2025;AJUSTE FUNDEB - ICME;-84,59;3126752;608
MG;Franciscópolis;2025;AJUSTE FUNDEB - IPIE;-0,81;3126752;608
MG;Franciscópolis;2025;AJUSTE FUNDEB - IPVA;-13;3126752;608
MG;Franciscópolis;2025;AJUSTE FUNDEB - ITCMD;-2,14;3126752;608
MG;Franciscópolis;2025;AJUSTE FUNDEB - ITR;-0,3;3126752;608
MG;Franciscópolis;2025;FUNDEB - COUN VAAR;201566,44;3126752;608
MG;Franciscópolis;2025;FUNDEB - FPE;204913,18;3126752;608
MG;Franciscópolis;2025;FUNDEB - FPM;631277,27;3126752;608
MG;Franciscópolis;2025;FUNDEB - FUNDEB - FTI;67604,02;3126752;608
MG;Franciscópolis;2025;FUNDEB - ICMS;2002632,21;3126752;608
MG;Franciscópolis;2025;FUNDEB - IPI-EXP;25478,39;3126752;608
MG;Franciscópolis;2025;FUNDEB - IPVA;290653,55;3126752;608
MG;Franciscópolis;2025;FUNDEB - ITCMD;50272,02;3126752;608
MG;Franciscópolis;2025;FUNDEB - ITR;7218,5;3126752;608
MG;Frei Gaspar;2025;AJUSTE FUNDEB - FPE;-17,15;3126802;4535
MG;Frei Gaspar;2025;AJUSTE FUNDEB - FPM;-51,41;3126802;4535
MG;Frei Gaspar;2025;AJUSTE FUNDEB - ICME;-167,12;3126802;4535
MG;Frei Gaspar;2025;AJUSTE FUNDEB - IPIE;-1,6;3126802;4535
MG;Frei Gaspar;2025;AJUSTE FUNDEB - IPVA;-25,72;3126802;4535
MG;Frei Gaspar;2025;AJUSTE FUNDEB - ITCMD;-4,32;3126802;4535
MG;Frei Gaspar;2025;AJUSTE FUNDEB - ITR;-0,55;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - FPE;403176,36;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - FPM;1242067,86;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - FUNDEB - FTI;181394,08;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - ICMS;3937261,08;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - IPI-EXP;50129,84;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - IPVA;571899,02;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - ITCMD;98962,85;3126802;4535
MG;Frei Gaspar;2025;FUNDEB - ITR;14214,62;3126802;4535
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-14723,76;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;32153,26;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - FPE;-18,42;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - FPM;-55,25;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - ICME;-179,61;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - IPIE;-1,73;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - IPVA;-27,58;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - ITCMD;-4,7;3126901;4537
MG;Frei Inocêncio;2025;AJUSTE FUNDEB - ITR;-0,58;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - COUN VAAR;212635,93;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - COUN VAAT;1273988,28;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - FPE;506044,14;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - FPM;1558973,25;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - FUNDEB - FTI;184222,61;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - ICMS;4925074,39;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - IPI-EXP;62920,16;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - IPVA;717743,89;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - ITCMD;124065,26;3126901;4537
MG;Frei Inocêncio;2025;FUNDEB - ITR;17806,36;3126901;4537
MG;Frei Lagonegro;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;192,49;3126950;610
MG;Frei Lagonegro;2025;AJUSTE FUNDEB - FPE;-8,04;3126950;610
MG;Frei Lagonegro;2025;AJUSTE FUNDEB - FPM;-24,17;3126950;610
MG;Frei Lagonegro;2025;AJUSTE FUNDEB - ICME;-78,58;3126950;610
